match_id,competition_id,season_id,competition_name,season_name,country_name,competition_gender,match_date,kick_off,home_team,away_team,home_score,away_score,stage,stadium,referee,event_source_url
68345,72,30,Women's World Cup,2019,International,female,2019-06-20,19:00:00.000,Sweden Women's,United States Women's,0,2,Group Stage,Stade Océane,Anastasia Pustovoytova,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/68345.json
68346,72,30,Women's World Cup,2019,International,female,2019-06-20,16:00:00.000,Cameroon W,New Zealand Women's,2,1,Group Stage,Stade de la Mosson ,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/68346.json
68355,72,30,Women's World Cup,2019,International,female,2019-06-22,15:30:00.000,Germany Women's,Nigeria Women's,3,0,Round of 16,Stade des Alpes,,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/68355.json
68357,72,30,Women's World Cup,2019,International,female,2019-06-22,19:00:00.000,Norway Women's,Australia Women's,1,1,Round of 16,Allianz Riviera ,Riem Hussein,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/68357.json
68362,72,30,Women's World Cup,2019,International,female,2019-06-23,15:30:00.000,England Women's,Cameroon W,3,0,Round of 16,Stade du Hainaut,,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/68362.json
69137,72,30,Women's World Cup,2019,International,female,2019-06-23,19:00:00.000,France Women's,Brazil Women's,2,1,Round of 16,Stade Océane,Marie-Soleil Beaudoin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69137.json
69161,72,30,Women's World Cup,2019,International,female,2019-06-24,16:00:00.000,Spain Women's,United States Women's,1,2,Round of 16,Stade Auguste-Delaune II ,Katalin Kulcsar,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69161.json
69163,72,30,Women's World Cup,2019,International,female,2019-06-24,19:00:00.000,Sweden Women's,Canada Women's,1,0,Round of 16,Parc des Princes ,Katherine Margaret Jacewicz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69163.json
69188,72,30,Women's World Cup,2019,International,female,2019-06-25,19:00:00.000,Netherlands Women's,Japan Women's,2,1,Round of 16,Roazhon Park,Melissa Paola Borjas Pastrana,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69188.json
69191,72,30,Women's World Cup,2019,International,female,2019-06-25,16:00:00.000,Italy Women's,China PR Women's,2,0,Round of 16,Stade de la Mosson ,,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69191.json
69199,72,30,Women's World Cup,2019,International,female,2019-06-27,19:00:00.000,Norway Women's,England Women's,0,3,Quarter-finals,Stade Océane,Lucila Venegas Montes,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69199.json
69202,72,30,Women's World Cup,2019,International,female,2019-06-28,19:00:00.000,France Women's,United States Women's,1,2,Quarter-finals,Parc des Princes ,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69202.json
69205,72,30,Women's World Cup,2019,International,female,2019-06-29,13:00:00.000,Italy Women's,Netherlands Women's,0,2,Quarter-finals,Stade du Hainaut,Claudia Umpiérrez,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69205.json
69208,72,30,Women's World Cup,2019,International,female,2019-06-29,16:30:00.000,Germany Women's,Sweden Women's,1,2,Quarter-finals,Roazhon Park,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69208.json
69258,72,30,Women's World Cup,2019,International,female,2019-07-02,19:00:00.000,England Women's,United States Women's,1,2,Semi-finals,Groupama Stadium,,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69258.json
69284,72,30,Women's World Cup,2019,International,female,2019-07-03,19:00:00.000,Netherlands Women's,Sweden Women's,1,0,Semi-finals,Groupama Stadium,Marie-Soleil Beaudoin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69284.json
69301,72,30,Women's World Cup,2019,International,female,2019-07-06,15:00:00.000,England Women's,Sweden Women's,1,2,3rd Place Final,Allianz Riviera ,Anastasia Pustovoytova,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69301.json
69321,72,30,Women's World Cup,2019,International,female,2019-07-07,15:00:00.000,United States Women's,Netherlands Women's,2,0,Final,Groupama Stadium,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/69321.json
3788741,55,43,UEFA Euro,2020,Europe,male,2021-06-11,21:00:00.000,Turkey,Italy,0,3,Group Stage,Estadio Olímpico,Danny Desmond Makkelie,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788741.json
3788742,55,43,UEFA Euro,2020,Europe,male,2021-06-12,18:00:00.000,Denmark,Finland,0,1,Group Stage,Parken,Anthony Taylor,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788742.json
3788743,55,43,UEFA Euro,2020,Europe,male,2021-06-12,19:00:00.000,Belgium,Russia,3,0,Group Stage,Saint-Petersburg Stadium ( Gazprom Arena ),Antonio Miguel Mateu Lahoz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788743.json
3788744,55,43,UEFA Euro,2020,Europe,male,2021-06-12,13:00:00.000,Wales,Switzerland,1,1,Group Stage,Bakı Olimpiya Stadionu,Clément Turpin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788744.json
3788745,55,43,UEFA Euro,2020,Europe,male,2021-06-13,15:00:00.000,England,Croatia,1,0,Group Stage,Wembley Stadium,Daniele Orsato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788745.json
3788746,55,43,UEFA Euro,2020,Europe,male,2021-06-13,21:00:00.000,Netherlands,Ukraine,3,2,Group Stage,Johan Cruijff Arena (Amsterdam),Felix Brych,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788746.json
3788747,55,43,UEFA Euro,2020,Europe,male,2021-06-13,16:00:00.000,Austria,North Macedonia,3,1,Group Stage,Arena Naţională,Lars Christian Andreas Ekberg,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788747.json
3788748,55,43,UEFA Euro,2020,Europe,male,2021-06-14,15:00:00.000,Scotland,Czech Republic,0,2,Group Stage,Hampden Park,Daniel Siebert,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788748.json
3788749,55,43,UEFA Euro,2020,Europe,male,2021-06-14,16:00:00.000,Poland,Slovakia,1,2,Group Stage,Saint-Petersburg Stadium ( Gazprom Arena ),Ovidiu Alin Hațegan,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788749.json
3788750,55,43,UEFA Euro,2020,Europe,male,2021-06-14,21:00:00.000,Spain,Sweden,0,0,Group Stage,Estadio de La Cartuja,Slavko Vinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788750.json
3788751,55,43,UEFA Euro,2020,Europe,male,2021-06-15,21:00:00.000,France,Germany,1,0,Group Stage,Allianz Arena,Carlos del Cerro Grande,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788751.json
3788752,55,43,UEFA Euro,2020,Europe,male,2021-06-15,18:00:00.000,Hungary,Portugal,0,3,Group Stage,Puskás Aréna,Cüneyt Çakιr,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788752.json
3788753,55,43,UEFA Euro,2020,Europe,male,2021-06-16,13:00:00.000,Finland,Russia,0,1,Group Stage,Saint-Petersburg Stadium ( Gazprom Arena ),Danny Desmond Makkelie,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788753.json
3788754,55,43,UEFA Euro,2020,Europe,male,2021-06-16,21:00:00.000,Italy,Switzerland,3,0,Group Stage,Estadio Olímpico,Sergey Karasev,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788754.json
3788755,55,43,UEFA Euro,2020,Europe,male,2021-06-16,16:00:00.000,Turkey,Wales,0,2,Group Stage,Bakı Olimpiya Stadionu,Artur Manuel Ribeiro Soares Dias,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788755.json
3788756,55,43,UEFA Euro,2020,Europe,male,2021-06-17,21:00:00.000,Netherlands,Austria,2,0,Group Stage,Johan Cruijff Arena (Amsterdam),Orel Grinfeeld,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788756.json
3788757,55,43,UEFA Euro,2020,Europe,male,2021-06-17,18:00:00.000,Denmark,Belgium,1,2,Group Stage,Parken,Björn Kuipers,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788757.json
3788758,55,43,UEFA Euro,2020,Europe,male,2021-06-17,13:00:00.000,Ukraine,North Macedonia,2,1,Group Stage,Arena Naţională,Fernando Andrés Rapallini,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788758.json
3788759,55,43,UEFA Euro,2020,Europe,male,2021-06-18,21:00:00.000,England,Scotland,0,0,Group Stage,Wembley Stadium,Antonio Miguel Mateu Lahoz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788759.json
3788760,55,43,UEFA Euro,2020,Europe,male,2021-06-18,16:00:00.000,Croatia,Czech Republic,1,1,Group Stage,Hampden Park,Carlos del Cerro Grande,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788760.json
3788761,55,43,UEFA Euro,2020,Europe,male,2021-06-18,13:00:00.000,Sweden,Slovakia,1,0,Group Stage,Saint-Petersburg Stadium ( Gazprom Arena ),Daniel Siebert,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788761.json
3788762,55,43,UEFA Euro,2020,Europe,male,2021-06-19,21:00:00.000,Spain,Poland,1,1,Group Stage,Estadio de La Cartuja,Daniele Orsato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788762.json
3788763,55,43,UEFA Euro,2020,Europe,male,2021-06-19,13:00:00.000,Hungary,France,1,1,Group Stage,Puskás Aréna,Michael Oliver,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788763.json
3788764,55,43,UEFA Euro,2020,Europe,male,2021-06-19,18:00:00.000,Portugal,Germany,2,4,Group Stage,Allianz Arena,Anthony Taylor,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788764.json
3788765,55,43,UEFA Euro,2020,Europe,male,2021-06-20,16:00:00.000,Switzerland,Turkey,3,1,Group Stage,Bakı Olimpiya Stadionu,Slavko Vinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788765.json
3788766,55,43,UEFA Euro,2020,Europe,male,2021-06-20,18:00:00.000,Italy,Wales,1,0,Group Stage,Estadio Olímpico,Ovidiu Alin Hațegan,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788766.json
3788767,55,43,UEFA Euro,2020,Europe,male,2021-06-21,16:00:00.000,Ukraine,Austria,0,1,Group Stage,Arena Naţională,Cüneyt Çakιr,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788767.json
3788768,55,43,UEFA Euro,2020,Europe,male,2021-06-21,19:00:00.000,Finland,Belgium,0,2,Group Stage,Saint-Petersburg Stadium ( Gazprom Arena ),Felix Brych,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788768.json
3788769,55,43,UEFA Euro,2020,Europe,male,2021-06-21,21:00:00.000,Russia,Denmark,1,4,Group Stage,Parken,Clément Turpin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788769.json
3788770,55,43,UEFA Euro,2020,Europe,male,2021-06-21,18:00:00.000,North Macedonia,Netherlands,0,3,Group Stage,Johan Cruijff Arena (Amsterdam),Istvan Kovacs,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788770.json
3788771,55,43,UEFA Euro,2020,Europe,male,2021-06-22,21:00:00.000,Croatia,Scotland,3,1,Group Stage,Hampden Park,Fernando Andrés Rapallini,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788771.json
3788772,55,43,UEFA Euro,2020,Europe,male,2021-06-22,21:00:00.000,Czech Republic,England,0,1,Group Stage,Wembley Stadium,Artur Manuel Ribeiro Soares Dias,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788772.json
3788773,55,43,UEFA Euro,2020,Europe,male,2021-06-23,19:00:00.000,Portugal,France,2,2,Group Stage,Puskás Aréna,Antonio Miguel Mateu Lahoz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788773.json
3788774,55,43,UEFA Euro,2020,Europe,male,2021-06-23,21:00:00.000,Germany,Hungary,2,2,Group Stage,Allianz Arena,Sergey Karasev,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788774.json
3788775,55,43,UEFA Euro,2020,Europe,male,2021-06-23,18:00:00.000,Slovakia,Spain,0,5,Group Stage,Estadio de La Cartuja,Björn Kuipers,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788775.json
3788776,55,43,UEFA Euro,2020,Europe,male,2021-06-23,16:00:00.000,Sweden,Poland,3,2,Group Stage,Saint-Petersburg Stadium ( Gazprom Arena ),Michael Oliver,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3788776.json
3794685,55,43,UEFA Euro,2020,Europe,male,2021-06-26,19:00:00.000,Italy,Austria,2,1,Round of 16,Wembley Stadium,Anthony Taylor,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794685.json
3794689,55,43,UEFA Euro,2020,Europe,male,2021-06-26,16:00:00.000,Wales,Denmark,0,4,Round of 16,Johan Cruijff Arena (Amsterdam),Daniel Siebert,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794689.json
3794687,55,43,UEFA Euro,2020,Europe,male,2021-06-27,19:00:00.000,Belgium,Portugal,1,0,Round of 16,Estadio de La Cartuja,Felix Brych,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794687.json
3794690,55,43,UEFA Euro,2020,Europe,male,2021-06-27,16:00:00.000,Netherlands,Czech Republic,0,2,Round of 16,Puskás Aréna,Sergey Karasev,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794690.json
3794686,55,43,UEFA Euro,2020,Europe,male,2021-06-28,16:00:00.000,Croatia,Spain,3,5,Round of 16,Parken,Cüneyt Çakιr,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794686.json
3794691,55,43,UEFA Euro,2020,Europe,male,2021-06-28,19:00:00.000,France,Switzerland,3,3,Round of 16,Arena Naţională,Fernando Andrés Rapallini,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794691.json
3794688,55,43,UEFA Euro,2020,Europe,male,2021-06-29,18:00:00.000,England,Germany,2,0,Round of 16,Wembley Stadium,Danny Desmond Makkelie,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794688.json
3794692,55,43,UEFA Euro,2020,Europe,male,2021-06-29,19:00:00.000,Sweden,Ukraine,1,2,Round of 16,Hampden Park,Daniele Orsato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3794692.json
3795107,55,43,UEFA Euro,2020,Europe,male,2021-07-02,19:00:00.000,Belgium,Italy,1,2,Quarter-finals,Allianz Arena,Slavko Vinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795107.json
3795108,55,43,UEFA Euro,2020,Europe,male,2021-07-02,16:00:00.000,Switzerland,Spain,1,1,Quarter-finals,Saint-Petersburg Stadium ( Gazprom Arena ),Michael Oliver,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795108.json
3795109,55,43,UEFA Euro,2020,Europe,male,2021-07-03,16:00:00.000,Czech Republic,Denmark,1,2,Quarter-finals,Bakı Olimpiya Stadionu,Björn Kuipers,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795109.json
3795187,55,43,UEFA Euro,2020,Europe,male,2021-07-03,19:00:00.000,Ukraine,England,0,4,Quarter-finals,Estadio Olímpico,Felix Brych,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795187.json
3795220,55,43,UEFA Euro,2020,Europe,male,2021-07-06,19:00:00.000,Italy,Spain,1,1,Semi-finals,Wembley Stadium,Felix Brych,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795220.json
3795221,55,43,UEFA Euro,2020,Europe,male,2021-07-07,21:00:00.000,England,Denmark,2,1,Semi-finals,Wembley Stadium,Danny Desmond Makkelie,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795221.json
3795506,55,43,UEFA Euro,2020,Europe,male,2021-07-11,21:00:00.000,Italy,England,1,1,Final,Wembley Stadium,Björn Kuipers,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3795506.json
3835319,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-06,19:00:00.000,England Women's,Austria Women's,1,0,Group Stage,Old Trafford,Marta Huerta de Aza,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835319.json
3835320,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-07,19:00:00.000,Norway Women's,Northern Ireland W,4,1,Group Stage,St. Mary's Stadium,Lina Lehtovaara,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835320.json
3835321,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-08,16:00:00.000,Spain Women's,WNT Finland,4,1,Group Stage,Stadium MK,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835321.json
3835322,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-08,19:00:00.000,Germany Women's,Denmark Women's,4,0,Group Stage,Gtech Community Stadium,Esther Staubli,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835322.json
3835323,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-09,16:00:00.000,Portugal Women's,Switzerland Women's,2,2,Group Stage,Leigh Sports Village Stadium,Jana Adamkova,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835323.json
3835324,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-09,19:00:00.000,Netherlands Women's,Sweden Women's,1,1,Group Stage,Bramall Lane,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835324.json
3835325,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-10,19:00:00.000,France Women's,Italy Women's,5,1,Group Stage,AESSEAL New York Stadium ,Rebecca Welch,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835325.json
3835326,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-10,16:00:00.000,Belgium Women's,Iceland Women's,1,1,Group Stage,Joie Stadium,Tess Olofsson,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835326.json
3835327,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-11,19:00:00.000,England Women's,Norway Women's,8,0,Group Stage,The American Express Community Stadium,Riem Hussein,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835327.json
3835328,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-11,16:00:00.000,Austria Women's,Northern Ireland W,2,0,Group Stage,St. Mary's Stadium,Emikar Caldera Barrera,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835328.json
3835329,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-12,16:00:00.000,Denmark Women's,WNT Finland,1,0,Group Stage,Stadium MK,Iuliana Elena Demetrescu,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835329.json
3835330,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-12,19:00:00.000,Germany Women's,Spain Women's,2,0,Group Stage,Gtech Community Stadium,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835330.json
3835331,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-13,16:00:00.000,Sweden Women's,Switzerland Women's,2,1,Group Stage,Bramall Lane,Marta Huerta de Aza,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835331.json
3835332,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-13,19:00:00.000,Netherlands Women's,Portugal Women's,3,2,Group Stage,Leigh Sports Village Stadium,Ivana Martinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835332.json
3835333,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-14,19:00:00.000,France Women's,Belgium Women's,2,1,Group Stage,AESSEAL New York Stadium ,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835333.json
3835334,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-14,16:00:00.000,Italy Women's,Iceland Women's,1,1,Group Stage,Joie Stadium,Lina Lehtovaara,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835334.json
3835335,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-15,19:00:00.000,Northern Ireland W,England Women's,0,5,Group Stage,St. Mary's Stadium,Esther Staubli,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835335.json
3835336,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-15,19:00:00.000,Austria Women's,Norway Women's,1,0,Group Stage,The American Express Community Stadium,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835336.json
3835337,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-16,19:00:00.000,Denmark Women's,Spain Women's,0,1,Group Stage,Gtech Community Stadium,Rebecca Welch,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835337.json
3835338,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-16,19:00:00.000,WNT Finland,Germany Women's,0,3,Group Stage,Stadium MK,Emikar Caldera Barrera,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835338.json
3835339,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-17,16:00:00.000,Switzerland Women's,Netherlands Women's,1,4,Group Stage,Bramall Lane,Iuliana Elena Demetrescu,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835339.json
3835340,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-17,16:00:00.000,Sweden Women's,Portugal Women's,5,0,Group Stage,Leigh Sports Village Stadium,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835340.json
3835341,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-18,21:00:00.000,Italy Women's,Belgium Women's,0,1,Group Stage,Joie Stadium,Ivana Martinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835341.json
3835342,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-18,19:00:00.000,Iceland Women's,France Women's,1,1,Group Stage,AESSEAL New York Stadium ,Jana Adamkova,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3835342.json
3844384,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-20,21:00:00.000,England Women's,Spain Women's,2,1,Quarter-finals,The American Express Community Stadium,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3844384.json
3844385,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-21,19:00:00.000,Germany Women's,Austria Women's,2,0,Quarter-finals,Gtech Community Stadium,Rebecca Welch,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3844385.json
3844386,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-22,19:00:00.000,Sweden Women's,Belgium Women's,1,0,Quarter-finals,Leigh Sports Village Stadium,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3844386.json
3844387,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-23,19:00:00.000,France Women's,Netherlands Women's,1,0,Quarter-finals,AESSEAL New York Stadium ,Ivana Martinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3844387.json
3845506,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-26,21:00:00.000,England Women's,Sweden Women's,4,0,Semi-finals,Bramall Lane,Esther Staubli,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3845506.json
3845507,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-27,19:00:00.000,Germany Women's,France Women's,2,1,Semi-finals,Stadium MK,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3845507.json
3847567,53,106,UEFA Women's Euro,2022,Europe,female,2022-07-31,18:00:00.000,England Women's,Germany Women's,2,1,Final,Wembley Stadium,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3847567.json
3857286,43,106,FIFA World Cup,2022,International,male,2022-11-20,16:00:00.000,Qatar,Ecuador,0,2,Group Stage,Al Bayt Stadium,Daniele Orsato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857286.json
3857271,43,106,FIFA World Cup,2022,International,male,2022-11-21,13:00:00.000,England,Iran,6,2,Group Stage,Sheikh Khalifa International Stadium,Raphael Claus,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857271.json
3857282,43,106,FIFA World Cup,2022,International,male,2022-11-21,19:00:00.000,United States,Wales,1,1,Group Stage,Ahmad bin Ali Stadium,Abdulrahman Ibrahim Al Jassim,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857282.json
3857285,43,106,FIFA World Cup,2022,International,male,2022-11-21,16:00:00.000,Senegal,Netherlands,0,2,Group Stage,Al Thumama Stadium,Wilton Pereira Sampaio,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857285.json
3857254,43,106,FIFA World Cup,2022,International,male,2022-11-22,13:00:00.000,Denmark,Tunisia,0,0,Group Stage,Education City Stadium ,César Arturo Ramos Palazuelos,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857254.json
3857265,43,106,FIFA World Cup,2022,International,male,2022-11-22,16:00:00.000,Mexico,Poland,0,0,Group Stage,Stadium 974,Chris Beath,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857265.json
3857279,43,106,FIFA World Cup,2022,International,male,2022-11-22,19:00:00.000,France,Australia,4,1,Group Stage,Al Janoub Stadium   ,Victor Miguel de Freitas Gomes,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857279.json
3857300,43,106,FIFA World Cup,2022,International,male,2022-11-22,10:00:00.000,Argentina,Saudi Arabia,1,2,Group Stage,Lusail Stadium,Slavko Vinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857300.json
3857268,43,106,FIFA World Cup,2022,International,male,2022-11-23,19:00:00.000,Belgium,Canada,1,0,Group Stage,Ahmad bin Ali Stadium,Janny Sikazwe,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857268.json
3857277,43,106,FIFA World Cup,2022,International,male,2022-11-23,10:00:00.000,Morocco,Croatia,0,0,Group Stage,Al Bayt Stadium,Fernando Andrés Rapallini,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857277.json
3857284,43,106,FIFA World Cup,2022,International,male,2022-11-23,13:00:00.000,Germany,Japan,1,2,Group Stage,Sheikh Khalifa International Stadium,Ivan Arcides Barton Cisneros,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857284.json
3857291,43,106,FIFA World Cup,2022,International,male,2022-11-23,16:00:00.000,Spain,Costa Rica,7,0,Group Stage,Al Thumama Stadium,,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857291.json
3857258,43,106,FIFA World Cup,2022,International,male,2022-11-24,19:00:00.000,Brazil,Serbia,2,0,Group Stage,Lusail Stadium,Alireza Faghani,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857258.json
3857287,43,106,FIFA World Cup,2022,International,male,2022-11-24,13:00:00.000,Uruguay,South Korea,0,0,Group Stage,Education City Stadium ,Clément Turpin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857287.json
3857290,43,106,FIFA World Cup,2022,International,male,2022-11-24,10:00:00.000,Switzerland,Cameroon,1,0,Group Stage,Al Janoub Stadium   ,Facundo Tello Figueroa,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857290.json
3857298,43,106,FIFA World Cup,2022,International,male,2022-11-24,16:00:00.000,Portugal,Ghana,3,2,Group Stage,Stadium 974,Ismail Elfath,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857298.json
